Tweet_id,Name,Id,Follower_count,Tweet,Favourites_count,Retweet_count,Topic_name,Fav_R,Fol_R,Ret_R,Event_Engagement,User_Influence,Polarity,Sentiment_Score,User_Activity,Cred_Score
1211133414218223616,GooseGamblin,1159218637690904577,55,@BWalkerSEC @ryangackerman Imagine knowing this little about football and still tweeting about it,11,3,football,0.18527675852118072,0.26797624399973513,0.11258554994681791,0.29786230846799866,0.0660228616631958,negative,0.28488372093023256,0.001937984496124031,0.018808838497073224
1211133415464026112,carlbizz,251890917,240,@DailyMirror Female sperm donor = Sperm from a males penis. Liberals believe science on global warming but not basic science. Odd huh?,48,16,science,0.41641140952801464,0.5006425587123781,0.3435246469872835,0.7599360565152982,0.23394557554380285,negative,0.19827586206896552,0.008620689655172414,0.04638576066816781
1211133420375547904,gatorgradtwice,33994931,60,Wondering what kind of commercial is featuring so many shitty teams...then I realized it was an ad for ACC football.,12,4,football,0.1912448110523599,0.27366963741661365,0.13070777574993042,0.32195258680229033,0.07278107213290584,positive,0.7151162790697675,0.001937984496124031,0.05204692949039197
1211133424058163200,Russki4ever1,1118212037300183041,0,Champions! I just guided Volk FC to 1st place in League D2 https://t.co/GSMjfb0WoV [Pro App],0,0,0,0.0,0.0,0.0,0.0,0.00075282898278608,positive,0.8429752066115702,0.004132231404958678,0.0006346161673072741
1211133424045572096,realJaseHyatt,3295123857,1828,"Trans women are not women, they are men with gender dysphoria. Genetics can’t be changed by feelings... 

Trans men are not men, they are women with gender dysphoria. Genetics can not be changed...

Non binary is a feeling, not a gender. 

Science and medicine support this.",365,121,science,0.6315615002784075,0.6856386782232557,0.5824833618596453,1.2140448621380528,0.38155783952547684,positive,0.8017241379310345,0.017241379310344827,0.3059041299643909
1211133424242700288,KingofStrangler,1118906238966878211,236,@raymendnoodle Yea if you are begging for money and are able bodied you should be working which shows they arw not tryna help themselves jesus is this rocket science to you?,47,15,science,0.41420521659261056,0.49911485392200683,0.3361739644656445,0.7503791810582551,0.23038877798680793,positive,0.8017241379310345,0.008620689655172414,0.18470824442045808
1211133424209137670,CricketNDTVLive,708546112156643329,45226,2nd Test: FIFTY! Tom Blundell completes 50. (106b).  102/4 (34.4 Ovs). #AUSvNZ https://t.co/WBsjUuv8n6 https://t.co/m1eWyavE8M,9045,3015,0,0.6676488528181787,0.7027095819350885,0.6385644990080429,1.3062133518262216,0.35656708869596515,positive,0.8429752066115702,0.012396694214876033,0.3005772152643673
1211133424855072769,octcopus,7711962,269,@brockrogers Football is fundamentally broken but I still love it and that makes me feel bad,53,17,football,0.29742205165058605,0.3726988855038488,0.23473664976218409,0.5321587014127701,0.12309000863064862,negative,0.28488372093023256,0.001937984496124031,0.035066339668033616
1211133425022885889,GriffinQualls76,966523369,792,Still a Capital Bitch but he’s good at the football,158,52,football,0.37794181923167197,0.4444237845496674,0.3224405372143125,0.7003823564459845,0.16406393880739467,positive,0.7151162790697675,0.001937984496124031,0.11732479344947411
1211133425631072256,Tallyn_,171938691,1426,"@DevinWeeks18 @waccamatt @BarstoolUofSC @worthy_michael we get it, you’re trying to use ur basketball teams to compensate for how much u suck at football it’s ok",285,95,football,0.4217155718990285,0.4835353378695725,0.3706858122614323,0.7924013841604608,0.18652021565760027,positive,0.7151162790697675,0.001937984496124031,0.1333836425923537
1211133427157741568,BruceCiskie,33573009,4368,I'm sure this guy's fun at parties.,873,291,0,0.4963776783965914,0.549497908671181,0.4524607077506216,0.9488383861472129,0.2560479632708214,positive,0.8429752066115702,0.004132231404958678,0.2158420847406924
1211133427337986048,killuhua,952399695799660544,838,there was also multiple streakers on the football field during one of the pep rallies but i think streaking is pretty standard to see at some point,167,55,football,0.3820471231642121,0.44817761963164204,0.32691212381810764,0.7089592469823197,0.16615299646043408,positive,0.7151162790697675,0.001937984496124031,0.11881871258507787
1211133427799535618,SteelJ_97,2334064064,3467,@ohVixen @burgsports247 Maybe just maybe all the refs at any level of football is horrible,693,231,football,0.4878122877017658,0.5426516387395337,0.44234755590404057,0.9301598436058064,0.22035860419622183,negative,0.28488372093023256,0.003875968992248062,0.06277657910241204
1211133431439974401,Mannan_Bawa,31433691,423,The Tank! 👊,84,28,0,0.3255878853215187,0.39658805745674264,0.26838737551602443,0.5939752608375432,0.15786203287193049,positive,0.8429752066115702,0.004132231404958678,0.13307377977633808
1211133431716995073,Sanct1mon1a,20476820,32,"@NCAA you guys need to go back to the drawing board on the football targeting rule.  How are you suppose to not hit the head of a 6’5 person when they duck????  Also, if no flag is thrown it should not be reviewed as that means the officials didn’t see anything bad.",6,2,football,0.14508871986044017,0.23276996283207732,0.08922193739438758,0.23431065725482775,0.0521077514947419,negative,0.28488372093023256,0.001937984496124031,0.01484465013512996
1211133432043958272,HelloJayshree,1045594527816458240,8,"@JBLSoundIn ambient aware and talkthru Technology
confort fit fabric
Siri + Google Voice Assistance
#JBLEdge
#DareToListen #WhereYourMusicsAt #TheJBLEdge #InsideEdge2 #Cricket #CricketFever #JBL",1,0,cricket,0.10802183261548809,0.27379099597597106,0.0,0.10802183261548809,0.03565625606276147,positive,0.926829268292683,0.024390243902439025,0.03304726171670575
1211133432639737856,yaboyleroy,954722400,16,@jerbyrne @MarkEnnis UK had to play IU the second time though. UK dropped the home/home they had forever with UNC. They dropped WKU in football after losing two in a row.,3,1,football,0.10336328956518244,0.18861305265266282,0.056292774973408954,0.15965606453859138,0.034883621460371515,positive,0.7151162790697675,0.001937984496124031,0.024945845579219167
1211133433407320065,lpoldervaart81,776565025129402368,30,"@SportsCenter @ESPNNFL Cool story, someday soon Burrows will play big boy football.",6,2,football,0.14508871986044017,0.22860784937601783,0.08922193739438758,0.23431065725482775,0.0521077514947419,positive,0.7151162790697675,0.001937984496124031,0.037263101359611944
1211133434619449345,BretLaGasse67,190108173,1102,I said something similar about a month ago,220,73,0,0.39561430261738406,0.45926192924990533,0.34305175212949446,0.7386660547468785,0.19782516990616975,positive,0.8429752066115702,0.004132231404958678,0.16676171347462243
1211133436246687746,Perphection,1169909520,1165,@PlayoffSteelers @360FFB Aaron donald is by far the best player in football lmfao go away,233,77,football,0.4067533937469477,0.470088083390627,0.3538227327237779,0.7605761264707256,0.17872522606560987,positive,0.7151162790697675,0.001937984496124031,0.12780931863994194
1211133436041154561,OpenGenus,750717349439770624,2246,"Finding the Lexicographical Next Permutation Algorithm in O(N) time complexity

https://t.co/1Ipcw0sJjI

#computerscience #coding #technology #opengenus #hourofcode",449,149,technology,0.8200244743053424,0.8518829515621169,0.7887498201924382,1.6087742944977808,0.6823791936267705,positive,0.8285714285714286,0.02857142857142857,0.5653999032907527
1211133438130032641,BryanDontMiss,356548366,3101,college football rn &gt; NBA,620,206,football,0.4795255290329769,0.5352267826767948,0.4330877300593662,0.912613259092343,0.2157566343718963,positive,0.7151162790697675,0.001937984496124031,0.15429108155664678
1211133443490189312,xsegrity,36469562,4,"@birbigs My 2020 Predictions:
Trump wins re-election. Corruption spreads. Good ppl go to jail. Climate change con’d. Russia expands its influence. Science research grinds to a halt. Then aliens 👽 hit us with an astroid because they can’t take it anymore but not before rescuing the cats.",0,0,science,0.0,0.146906644738243,0.0,0.0,0.0018135113269337189,positive,0.8017241379310345,0.008620689655172414,0.0014539358052141022
1211133443997937665,FreeRodneyReed,2318100684,4877,"But who’s holding the Attorneys and Judges liable for convictions based on outdated, incorrect science or assumptions that DNA will all go down the drain during a “normal person” shower? The answer is nobody.",975,325,science,0.7365068627226097,0.7751795125244919,0.7016562604634511,1.4381631231860608,0.45196156734845705,negative,0.19827586206896552,0.008620689655172414,0.08961306938805615
1211133444006273025,EarthMonkey893,1019402072142147585,263,"I still am....I eat raw leaves and buds off my plants. I make stellar cookies, rice crispie squares &amp; treats that give 4hr couch lock. Every time. I NEVER decarb. Trust me...eat 1g of fine flower and go lay down &amp; listen to good music. Stop the nonsense &amp; pseudo science. 4/",52,17,science,0.42480760295189834,0.5089627674643094,0.3504550548148176,0.7752626577667159,0.24044123408666465,positive,0.8017241379310345,0.017241379310344827,0.19276754112120528
1211133446023720960,SOFTJEETH,1100393665481138176,2450,@yyounghyunnie can't install software already on device,490,163,software,0.8896443142551405,0.9102481372063557,0.8693248438976688,1.7589691581528093,0.8797042208220869,positive,0.8181818181818182,0.09090909090909091,0.7197579988544348
1211133446338289666,stephan_jae,4783109896,31,@UnitedStandMUFC Play ground football,6,2,football,0.14508871986044017,0.23072142791023734,0.08922193739438758,0.23431065725482775,0.0521077514947419,positive,0.7151162790697675,0.001937984496124031,0.037263101359611944
1211133446824890368,DrGampolo,825713938650300416,141,"@Titan_Cane @stoolmemphis ... recruits don't care about the past (ex: Nebraska), they do care if they can order a bagel around the corner from the stadium in English though (because not all football players speak Spanish) and can afford to eat (Miami is ridiculously expensive)... The UM program is dead",28,9,football,0.2510684481507622,0.32991997292184533,0.1870005507233394,0.43806899887410156,0.10038373624329554,negative,0.28488372093023256,0.001937984496124031,0.02859769230186908
1211133449458704384,tommy_quinn2316,1332212450,606,"If special teams players want full equality in football they need to stop throwing soft ass flags like running into the kicker to protect them until then they are still sub human, there’s my hot take",121,40,football,0.3581919051613671,0.426629424441334,0.3015914694043018,0.6597833745656689,0.15422612270890718,positive,0.7151162790697675,0.001937984496124031,0.11028961100695107
1211133450897498117,Spaniard8888888,1097204749194182657,126,"@dr__Pepe__ @CNN And, no, most people are not better off now with Trump. The stock market actually did better under Obama and Clinton. I am so tired of talking to ill-informed people. Of course, they support Trump.",25,8,0,0.23877560959529429,0.31755890747784854,0.17512786743567546,0.41390347703096975,0.10806527701069994,negative,0.15702479338842976,0.004132231404958678,0.016968927795068586
1211133453007302656,francispouliot_,1643500784,51762,Stock-to-flow ratio is unrelated to Bitcoin price and should not be used as a market indicator. It merely compares the hardness (scarcity over time) of various monies and identify which one will likely become dominant. The apparent correlation to BTC price is just a coincidence.,10352,3450,0,0.6775391806431073,0.7115582351274965,0.6493032428303407,1.326842423473448,0.3607761640785317,negative,0.15702479338842976,0.004132231404958678,0.056650802623901673
1211133453921595392,G2thaC,17343805,295,Ohio State football please recruit a TE for the future seasons,59,19,football,0.3052778215318681,0.37881936057608295,0.24329332569674833,0.5485711472286164,0.1270875582544238,positive,0.7151162790697675,0.001937984496124031,0.09088238177496587
1211133453904863239,jhart82,514905938,72,Why is it impossible for college football to have fair officiating? What’s so hard about the expectation for the game to be called evenly? #collegefootballplayoffs #CFBPlayoff,14,4,football,0.2019145319666857,0.2856250321477305,0.13070777574993042,0.33262230771661616,0.07448929155901153,negative,0.28488372093023256,0.001937984496124031,0.02122078654878817
1211133455116967938,r__og,4860886752,467,"Near End of Season Update: Yes, it is.",93,31,0,0.33296373159845494,0.40306058371936243,0.2762334556117139,0.6091971872101689,0.16206466872228606,positive,0.8429752066115702,0.004132231404958678,0.13661649760060476
1211133456262017024,JTBKK,97762570,5270,@evil_ecco Watching college football on the TV... I just refuse to pay for MMA on a regular basis.. I only pay for Rizin events because they charge an honest $20.,1054,351,football,0.5190401686126055,0.5705215318069398,0.47620488051089,0.9952450491234954,0.23588900565597587,positive,0.7151162790697675,0.001937984496124031,0.1686880679981688
1211133459462270976,deansvinyl,880518311372623872,524,"@multifandomagic yeah me too, I waited for winter break since the start of the semester and now that it's here i am. Bored",104,34,winter,0.474879794828502,0.5489545333608951,0.40858184178753726,0.8834616366160393,0.2640950784291639,negative,0.18115942028985507,0.0072992700729927005,0.04784331130963114
1211133463388196864,XOUT__,786259180457951232,2800,Yeah it’s nice to see #RTR in the championship game but as a outsider it’s like seeing Lebron going to the finals over and over again,560,186,0,0.4638852624981042,0.5203550947588594,0.41694094715833224,0.8808262096564364,0.2371860372938331,positive,0.8429752066115702,0.004132231404958678,0.19994194879314856
1211133464906522629,AnimalsWays,772442917289984004,6480,"The serval known to live on Mount Kilimanjaro
#CulturesWays
https://t.co/s8Rhyt71G4",1296,432,0,0.525306106640792,0.5753487666041927,0.48386285272453944,1.0091689593653315,0.2727602531106019,positive,0.8429752066115702,0.004132231404958678,0.22993013072133384
1211133465141370885,TitansTonk,876589239596724229,889,Vanderbilt shouldn’t retain Mason either,177,59,0,0.37975655772410477,0.44519603179076744,0.3263361602290552,0.70609271795316,0.18884548546572166,positive,0.8429752066115702,0.004132231404958678,0.159192062128129
1211133465367891971,wizOfWoodward,43460519,173,New illegal plays in football: sacking the quarterback and blocking punts.,34,11,football,0.26508978287112756,0.34344931024348646,0.2018074873412055,0.46689727021233307,0.10736972120872118,negative,0.28488372093023256,0.001937984496124031,0.030587885693182198
1211133465996906496,2kess6,2560487156,244,College football is the most exciting sport to watch. 🐐,48,16,football,0.29017743972088034,0.36623048761864724,0.23009462593467617,0.5202720656555565,0.12044377471161519,positive,0.7151162790697675,0.001937984496124031,0.0861313040088876
1211133466068357120,taesorrells,1074896017240350721,84,funny how Xbox players say Xbox is better... when PlayStation legit holds a college football playoff game haven’t seen a Xbox bowl yet LOL,16,5,football,0.2112468026235411,0.2957567657641247,0.14551471236779653,0.3567615149913376,0.08072455863894991,positive,0.7151162790697675,0.001937984496124031,0.057727446003435115
1211133467095896064,26BJ_,212095247,941,@brite1pj I doubt it unless he’s selling tummy teas or anything of that nature on his instagram,188,62,nature,0.6123629613822652,0.6734044555418097,0.5552578935213472,1.1676208549036124,0.3937336991580153,positive,0.7439024390243902,0.012195121951219513,0.2928994591297431
1211133466995118084,ArlitiaJones,3027960690,816,Oh god this is hard to even watch. 🙏,163,54,0,0.37375311042740805,0.4395857110591582,0.31940099436025304,0.693154104787661,0.18522478870693065,negative,0.15702479338842976,0.004132231404958678,0.029084884177121344
1211133467431452672,richal13,31119062,1352,@ianlovesfilm I’m watching football at a friend’s house. Hot guys. Hot guys. Hot guys. Everywhere!,270,90,football,0.417698755835211,0.479990372553845,0.36634181925386206,0.7840405750890731,0.1844861802886934,positive,0.7151162790697675,0.001937984496124031,0.13192907078784472
1211133470401019904,rockster115935,2920155140,40,"(2/3) the plot, the characters and the science. I love the fact that scientific papers came out of this movie, and although it doesn’t add much to the movie watching experience, it’s still nice to know how most of everything is accurate.",8,2,science,0.235095485714578,0.3389682870637176,0.13320578184920326,0.36830126756378123,0.10731420222605018,positive,0.8017241379310345,0.008620689655172414,0.08603638626743677
1211133471654998016,oldladywisdm,862345855,216,"Science Under Attack: How Trump Is Sidelining Researchers and Their Work  
https://t.co/hpVDqhbpZB  
#science #healthpolicy #publicpolicy #research",43,14,science,0.4048952980039195,0.49106751067487553,0.3283487250648147,0.7332440230687343,0.22513792623331647,positive,0.8017241379310345,0.008620689655172414,0.18049850982498647
1211133473936809989,SoonerPhil13,1085253653601112075,6,@AustinWakeham Thanks for serving our country but until your football team wins 4 games in a year please don’t talk,1,0,football,0.05168164478259122,0.12954338725359268,0.0,0.05168164478259122,0.009205029697652073,positive,0.7151162790697675,0.005813953488372093,0.0065826665861116575
1211133476981723137,JeffMoore78,51273750,1082,"If anything has been good about this college football day, at least the Fiesta Bowl is a close one. Memphis put up an fight, but fell short to Penn State.",216,72,football,0.4011297337570787,0.4651721228944683,0.34844240101791313,0.7495721347749918,0.17610210033036872,positive,0.7151162790697675,0.001937984496124031,0.12593347872462415
1211133477611024385,chrisdimino,78575728,23998,Not trying to play Sparky the Sportscaster..and I'll defer to anyone who tells me they really know @Big12Conference football..would the 1st team All Big 12 Team have beaten @LSUfootball today?,4799,1599,0,0.6212064854664805,0.6611687849227251,0.5880378352671206,1.209244320733601,0.3281899845249323,positive,0.8429752066115702,0.004132231404958678,0.27665602001275286
1211133478172913669,222_football,991029308146798592,22,"@HKane penalty saves shaky @SpursOfficial at @NorwichCityFC!

Follow us @222_football to see more interesting news from football world!

#tottenham #tottenhamhotspur #tottenhamhotspurs #tottenhamfc #222football #222_football https://t.co/4OkUCPd6ft",4,1,football,0.12000106301068741,0.20873653474838005,0.056292774973408954,0.17629383798409637,0.037857595271431864,positive,0.7151162790697675,0.003875968992248062,0.02707258266503558
1211133479133409280,TheShamArtist,896512095088369666,15,3 hours left of the Winter 2019 event opening round and I’m leading by 14 points https://t.co/CNfrWJOc9b,3,1,winter,0.1414544027557606,0.24300309263569753,0.07965671623846002,0.22111111899422062,0.06261550805785286,negative,0.18115942028985507,0.0072992700729927005,0.011343389140915374
1211133481838882819,kevinlh1975,840372733,538,"Right. Which is why, despite there being dominate teams at every other level of football - there are still more teams in the playoff. This argument is as flimsy as the ACC as a conference in football.",107,35,football,0.3491036964331773,0.4187197750691496,0.29102942473559307,0.6401331211687704,0.1493891419783548,positive,0.7151162790697675,0.001937984496124031,0.10683060734498628
1211133482711289856,ISMagazinecom,2183554807,722,The latest Technology News! https://t.co/j9FFKrN0tx Thanks to @_asheeshsharma @tipheret @ecchen1 #technology #news,144,48,technology,0.6680108173058301,0.7267122982631531,0.6126314090296807,1.2806422263355108,0.5405504695176081,positive,0.8285714285714286,0.02857142857142857,0.447884674743161
1211133487106985985,IshfromHHJR,326544391,1751,@gracefromthe6 @chynnaatown Football on!!,350,116,football,0.4369852179203547,0.4971948511639861,0.3867518951447565,0.8237371130651112,0.1941092328754832,positive,0.7151162790697675,0.001937984496124031,0.13881067234700253
1211133486767247365,lukematthewjohn,2946966333,80,@ClayTravis Big football got the best drugs. 😂 https://t.co/AJrcRitBNJ,16,5,football,0.2112468026235411,0.2925478490804526,0.14551471236779653,0.3567615149913376,0.08072455863894991,positive,0.7151162790697675,0.001937984496124031,0.057727446003435115
1211133487895453696,illbelate2that,215856084,654,@Still_MrAmazing Nope all it’s gon take is one soft ass dude talking bout I expect science to allow to be a mother one day too and the jig will be up,130,43,science,0.5216293748370006,0.5919060297130704,0.4588296927415977,0.9804590675785982,0.30459282179694536,positive,0.8017241379310345,0.008620689655172414,0.24419941747513724
1211133488860188672,LDrogen,19079480,13479,"think the broader issue is more along the lines of: the NYT editors should be making better decisions about who to publish in the paper of record if the standard here is “well, it wasn’t thattttttt bad at first blush was it, you really had to know the context to get super angry”",2695,898,0,0.5789312100825161,0.6233565409767515,0.5420903288354183,1.1210215389179345,0.30374622237255794,positive,0.8429752066115702,0.004132231404958678,0.256050534561991
1211133489195765760,keloland,16472218,90190,"We continue to forecast significant snowfall totals. A broad area of KELOLAND could see a foot or more of snowfall from this wet, slow-moving winter storm. The details next on KELOLAND Weekend News.",18038,6012,winter,1.0,1.0,1.0,2.0,0.6112420587416827,positive,0.8188405797101449,0.0072992700729927005,0.5005098017232619
1211133489669648385,DracoBarbatus,1078797474,367,"@cle_kj @BillyMcLane @Robert26Smith My guess is no one that is saying it is targeting has actually played football. If you lower your shoulder, where in the hell do you think your head goes? The QB ducked and put himself into the position of getting hit in the head. He didn't hit helmet to helmet on purpose.",73,24,football,0.32091476313650097,0.39331367707656995,0.26141555149986084,0.5823303146363619,0.13539375524381486,positive,0.7151162790697675,0.001937984496124031,0.0968222784592397
1211133489786941442,EthicalHackerXs,824795751905685506,614,"@cov_Gretchen Basically...
A biological woman who is married to another biological woman was inseminated by a biological man and had a child. 
Yay Science! 
Boo English!",122,40,science,0.514887203631191,0.5861543175114372,0.4502673743058306,0.9651545779370216,0.29957202548976747,positive,0.8017241379310345,0.008620689655172414,0.24017412388403772
1211133490227400705,e_regnans,34898932,531,"Tears rolling here, @Jesse_Hogan. Best wishes from another cricket-lover to have done time in the Royal Talbot Rehab Hospital acquired brain injuries unit. 
Much respect. 
Much love.
Grateful. 🌳❤️✌🏼",106,35,0,0.34245687334994285,0.41146306150624806,0.285621249680361,0.6280781230303039,0.167214796360658,positive,0.8429752066115702,0.004132231404958678,0.14095792751063732
1211133492412796928,MarieAngeSA,841669722475225089,323,yall niggas were dead sleeping and snoring in science class when your teacher was talking about the woman’s anatomy huh,64,21,science,0.4466451053294836,0.527656039065861,0.3747862016251866,0.8214313069546701,0.2534585754761101,negative,0.19827586206896552,0.008620689655172414,0.0502547175512977
1211133493452951552,Cybersydco,39357941,1636,Three Dog Night roadies versus Edgar Winter Group  #metvstartrek,327,109,winter,0.5911062636567305,0.6486262002363576,0.5401808464111584,1.131287110067889,0.3412141737662269,positive,0.8188405797101449,0.0072992700729927005,0.2794000118520554
1211133493918470146,twhelch4,1041607027,728,This is what the college football playoff is about all I know is both of these teams are giving out a beating to each other.,145,48,football,0.37158195890118767,0.43882177362067887,0.3160675977957615,0.6876495566969492,0.16100511514572238,negative,0.28488372093023256,0.001937984496124031,0.04586773629151394
1211133494241497088,RyanClary1400,221219946,1146,This.  1000%,229,76,0,0.39853966475904684,0.46182617069734666,0.3462192203434263,0.7447588851024731,0.1995122538250486,positive,0.8429752066115702,0.004132231404958678,0.16818388338971038
1211133494618972166,wrumbold,39766263,186,"@THE_kynelson23 @TonyClementsTC @brandon1wright3 It’s what’s wrong with football. It’s not about being tough. People hit this way for decades, we’re supposed to clamor for more. Youth coaches need to teach kids properly or football will be extinct. You either will hurt someone (permanently) or hurt yourself. #LetsMoveOn",37,12,football,0.27122152559457857,0.348246053214627,0.20830802035598137,0.47952954595055997,0.11043287870368079,negative,0.28488372093023256,0.001937984496124031,0.031460529398141625
1211133496133083136,_TRAV23,895718892739452932,1732,@Just_JD38 @ParrottBoomer This is why I love jd the guy always writes fans back he is awesome always love his football insight too,346,115,football,0.4361306429191746,0.49646894984983075,0.3860547809306316,0.8221854238498062,0.19374920005602234,positive,0.7151162790697675,0.001937984496124031,0.13855320701680668
1211133496208568320,TreyBeverly7,1087124640508641280,62,Really missing football! It hits different😤 #nocap #football #grind,12,4,football,0.1912448110523599,0.27581731179381896,0.13070777574993042,0.32195258680229033,0.07278107213290584,negative,0.28488372093023256,0.001937984496124031,0.020734142642513873
1211133497152327680,BogartBrandoMAV,347652947,179,@JohnPiles1 @CascadiaGoose @BillSimmons Not everyone cares about college football or college sports in general 🤷‍♂️,35,11,football,0.26719022747717897,0.34570620881578307,0.2018074873412055,0.4689977148183845,0.10770600182077528,positive,0.7151162790697675,0.001937984496124031,0.07702231525555442
1211133497064202241,MarcMauzas28,990469951713693696,1,5 Clever Ways To Winter Proof Plants In The Home https://t.co/Sm5srrd5RS,0,0,winter,0.0,0.06075077315892438,0.0,0.0,0.0014835972299555402,positive,0.8188405797101449,0.0072992700729927005,0.0012148296158331596
1211133500784566272,best_busines,991535335153729536,1,5 Clever Ways To Winter Proof Plants In The Home https://t.co/Xlg1KDJgl6,0,0,winter,0.0,0.06075077315892438,0.0,0.0,0.0014835972299555402,positive,0.8188405797101449,0.0072992700729927005,0.0012148296158331596
1211133503838019586,600wishes,933521385741344768,0,5 Clever Ways To Winter Proof Plants In The Home https://t.co/ch1Ly3bEWj,0,0,winter,0.0,0.0,0.0,0.0,0.0014835972299555402,positive,0.8188405797101449,0.0072992700729927005,0.0012148296158331596
1211133504987242502,JuiceHendr1x,2397210805,1468,bandwagon college football fans disgust me,293,97,football,0.4237725534594698,0.48546643289541236,0.37236037276917044,0.7961329262286403,0.1873857312145539,positive,0.7151162790697675,0.001937984496124031,0.13400258685691938
1211133504731406336,GCCowgirl,701891641120940032,7472,"Even though I've been sick all week, it was such a beautiful day yesterday I just had to get out. The sun was shining, the sky was blue with big white clouds, there was a mild breeze and temperatures in the 70s. Just about a perfect day to get out in nature. https://t.co/xL6TYmGwnD",1494,498,nature,0.8539711399944634,0.8770625873015889,0.8326059377290154,1.6865770777234788,0.5744359908962262,positive,0.7439024390243902,0.012195121951219513,0.4273243346910951
1211133506119712774,MagnificentVee,26249535,1274,Winter storm warning 🤬🤬,254,84,winter,0.5654182454146659,0.6267220791787156,0.5105510350612785,1.0759692804759444,0.3239483261496478,positive,0.8188405797101449,0.0072992700729927005,0.2652620351805087
1211133506555764736,Crazy_Chriz_J,975188360,87,"@Cernovich We also had to take a personal finance class in high school.  Learned to balance a checkbook, and how to invest in the stock market.",17,5,0,0.2118262213518636,0.2935101724684811,0.1428106248401805,0.3546368461920441,0.09138010439560693,positive,0.8429752066115702,0.004132231404958678,0.0770311623830736
1211133507881357318,contagiousideas,102532908,4501,The latest Best 2.0 contagious ideas of today! https://t.co/4ys0Y765b0 Thanks to @Khanoisseur @juliehallboston @chrissbell #techradio #technology,900,300,technology,0.9132124286538502,0.9285926123686639,0.8983855201840238,1.811597948837874,0.7702635157599972,positive,0.8285714285714286,0.02857142857142857,0.638218341629712
1211133510746025984,mmitoptech4,107819488,746,Football is rigged. Glad I don’t bet on it. @MistaBRONCO 😂,149,49,football,0.37359723975996434,0.44044556465711227,0.31770832647326985,0.6913055662332341,0.1618531214979457,positive,0.7151162790697675,0.001937984496124031,0.11574380200143793
1211133511391961088,weightlosstea2,894179373967790080,63,"Uten Digital Body Weight Bathroom Scales with Step-On Technology, Backlight Display, Round Corner Design and 8MM Glass, 440lb 200kg Capacity Light Blue https://t.co/rjLIQVgNxu https://t.co/A81zHZ1pHJ",12,4,technology,0.34428482721934367,0.45907999665939186,0.2533498827062913,0.5976347099256349,0.2473895680511487,positive,0.8285714285714286,0.02857142857142857,0.20497992781380894
1211133514646614017,TOICricket,29960177,435,Australia's Peter Siddle retires from international cricket https://t.co/osZlEXfGrb,87,29,cricket,0.6977596410996295,0.7573207309602842,0.6395488228169127,1.3373084639165422,0.5389009543073028,positive,0.926829268292683,0.024390243902439025,0.49946917716286604
1211133515498164225,TMA62,169675336,193,"In today's football, yes.",38,12,football,0.2731582800083582,0.35069254858855287,0.20830802035598137,0.48146630036433957,0.11074295256032424,positive,0.7151162790697675,0.001937984496124031,0.07919408816813885
1211133515649011714,FairImbalance,951225318957699072,87,"Females don't produce sperm and males don't menstruate. Science doesn't care about your feelings, right ""progressives""?",17,5,science,0.30925985414840834,0.40868338175483276,0.2172492729656144,0.5265091271140228,0.15827596816033032,positive,0.8017241379310345,0.008620689655172414,0.1268936641285407
1211133516358045696,Chris9656,598887974,1043,You look like you talk about the cowboys during the college football playoff,208,69,football,0.39832899687606477,0.462730558095647,0.34503434962122015,0.7433633464972849,0.17456244690536704,positive,0.7151162790697675,0.001937984496124031,0.12483244749627993
1211133517796646915,PTNetherton,17031395,3096,@cwdarney @NicoleAuerbach I didn’t play after 5th grade and yet I have a sports talk show and talk about football. I’m quite the fraud,619,206,football,0.4794053664725084,0.535119390925849,0.4330877300593662,0.9124930965318746,0.21573739637853817,positive,0.7151162790697675,0.001937984496124031,0.15427732415441975
1211133518199300096,Effaenrys,1572539185,1163,"@Baby666J Wow, love the Winter vibes ☃️",232,77,winter,0.5562118771260993,0.6187390516089434,0.5006745009924971,1.0568863781185964,0.31806223901583336,positive,0.8188405797101449,0.0072992700729927005,0.2604422681796317
1211133518366904320,TheIntrovert0,867353820,23,Software INC. New Company  Let's Make millions #twitchstreamer #twitch #twitchaffiliate #SmallStreamerCommunity #gaymer #SoftwareInc  https://t.co/Svq11nvIXc,4,1,software,0.23107241159830896,0.37067201411802403,0.11815408757587079,0.34922649917417975,0.18061533805612345,positive,0.8181818181818182,0.09090909090909091,0.14777618568228285
1211133518576836609,seanbelanger12,1204581970233188352,2,@cbfowler @OhioStateFB @ClemsonFB @KirkHerbstreit You are a Joke to college Football. At one time you were good but have slowly gone to the Darkside. Keep it real!,0,0,football,0.0,0.07313696227011315,0.0,0.0,0.00031027079249334864,positive,0.7151162790697675,0.001937984496124031,0.0002218796946318714
1211133520292257792,drakeadams579,282093693,156,Why is #OhioState making football look SO hard right now?? Take your 5-6 yds/play and move the sticks. #CFBPlayoff #CLEMvsOSU,31,10,football,0.2584082239129561,0.33660506304958415,0.19474100564384528,0.45314922955680137,0.10403732182228718,negative,0.28488372093023256,0.001937984496124031,0.029638539356349258
